4.448452949523926,1.0921003818511963,13.818364143371582
4.3345699310302725,1.0540237426757812,13.446531295776367
4.4582345485687265,1.0728392601013184,15.855475425720215
4.384626626968384,1.0966391563415527,15.706631660461426
4.3607397079467765,1.0733282566070557,14.627485275268555
4.364167928695679,1.0713353157043457,12.641803741455078
4.385100364685059,1.0709669589996338,12.638261795043945
4.434617042541504,1.0623319149017334,13.351329803466795
4.426509141921997,1.0534019470214844,14.039300918579102
4.328916072845459,1.0490789413452148,13.99705410003662
mean time,mean time 2opt,mean cost
4.392593431472778,1.0696045875549316,14.012223815917968
