4.292420148849486,0.913102388381958,11.690872192382812
4.2689599990844735,0.8996920585632324,10.62529468536377
4.2969889640808105,0.9044919013977052,13.602483749389648
4.3255746364593515,0.921726942062378,12.040260314941404
4.149228572845459,0.8713772296905518,12.462871551513672
4.2766592502593985,0.9119975566864014,9.938501358032227
4.323334693908691,0.9245281219482422,9.961249351501463
4.1931564807891855,0.8917868137359619,11.036352157592773
4.192877531051637,0.9030587673187256,11.716035842895508
4.217120885848998,0.9216854572296144,11.151646614074707
mean time,mean time 2opt,mean cost
4.253632116317749,0.906344723701477,11.4225567817688
