4.5524818897247314,1.2580418586730957,12.141406536102295
4.7641422748565665,1.2988686561584473,11.312476873397827
4.6006693840026855,1.284111738204956,12.610182523727415
4.6741459369659415,1.3130335807800293,10.453211855143307
4.676753520965576,1.3018314838409424,11.593529462814331
4.719667911529541,1.3037402629852295,10.367596447467806
4.640663146972656,1.2932617664337158,10.180206537246702
4.578091859817505,1.284031629562378,11.513697147369385
4.6134796142578125,1.2978067398071291,12.137047171592712
4.692177772521973,1.339508295059204,10.459031164646149
mean time,mean time 2opt,mean cost
4.651227331161499,1.2974236011505127,11.276838571950794
