4.4299137592315665,1.1354732513427734,12.85853385925293
4.632253646850586,1.166980266571045,11.651239395141602
4.474365949630737,1.1578083038330078,14.339166641235352
4.537756443023682,1.176645040512085,11.073171615600586
4.537295579910278,1.1623742580413818,12.970602989196776
4.582253932952881,1.1663265228271484,10.883980751037598
4.499996900558472,1.1525962352752686,11.227322578430176
4.450556516647339,1.15649676322937,12.296621322631836
4.4856507778167725,1.1699779033660889,12.77328395843506
4.543410778045653,1.1907408237457275,11.21986198425293
mean time,mean time 2opt,mean cost
4.517345428466797,1.1635419368743896,12.129378509521484
