time,epoch,batch,loss,cost
0min0sec,0,0,-28.343,59.189
0min8sec,0,10,296.845,58.977
0min8sec,0,20,393.456,57.441
0min9sec,0,30,403.601,56.556
0min9sec,0,40,383.088,55.888
0min7sec,0,50,410.986,54.961
0min6sec,0,60,415.704,53.897
0min7sec,0,70,378.460,52.941
0min7sec,0,80,350.405,52.156
0min8sec,0,90,273.084,51.654
0min9sec,0,100,135.785,51.628
0min11sec,0,110,143.712,51.981
0min9sec,0,120,244.863,51.835
0min9sec,0,130,252.240,51.630
0min7sec,0,140,261.041,51.302
0min7sec,0,150,248.595,50.971
0min7sec,0,160,253.781,50.571
0min7sec,0,170,256.386,50.108
0min7sec,0,180,247.231,49.670
0min6sec,0,190,243.377,49.202
0min7sec,0,200,214.769,48.806
0min6sec,0,210,231.844,48.300
0min9sec,0,220,198.757,47.915
0min8sec,0,230,204.033,47.502
0min6sec,0,240,207.676,46.989
0min7sec,0,250,185.910,46.603
0min6sec,0,260,185.476,46.190
0min6sec,0,270,186.794,45.748
0min6sec,0,280,189.611,45.264
0min6sec,0,290,187.828,44.783
0min8sec,0,300,155.911,44.422
0min9sec,0,310,145.183,44.198
0min7sec,0,320,150.219,43.849
0min6sec,0,330,150.268,43.495
0min6sec,0,340,147.235,43.149
0min6sec,0,350,138.749,42.825
0min6sec,0,360,137.871,42.515
0min6sec,0,370,139.404,42.175
0min8sec,0,380,117.676,41.930
0min8sec,0,390,110.707,41.740
0min7sec,0,400,102.755,41.563
0min7sec,0,410,102.941,41.376
0min7sec,0,420,105.925,41.158
0min7sec,0,430,108.928,40.906
0min7sec,0,440,110.921,40.630
0min8sec,0,450,103.047,40.386
0min8sec,0,460,83.436,40.204
0min8sec,0,470,85.218,40.038
0min7sec,0,480,87.445,39.842
0min7sec,0,490,86.193,39.643
0min7sec,0,500,84.966,39.441
0min7sec,0,510,75.524,39.260
0min11sec,0,520,31.118,39.286
0min8sec,0,530,44.377,39.228
0min7sec,0,540,49.586,39.083
0min7sec,0,550,54.596,38.899
0min7sec,0,560,46.632,38.737
0min7sec,0,570,43.304,38.596
0min6sec,0,580,43.243,38.438
0min7sec,0,590,34.734,38.323
0min6sec,0,600,37.591,38.198
0min8sec,0,610,28.394,38.085
0min9sec,0,620,15.900,38.021
0min7sec,0,630,21.858,37.869
0min6sec,0,640,23.598,37.707
0min7sec,0,650,21.126,37.560
0min7sec,0,660,14.421,37.457
0min7sec,0,670,14.858,37.341
0min8sec,0,680,7.496,37.256
0min8sec,0,690,1.339,37.193
0min8sec,0,700,-5.165,37.113
0min6sec,0,710,-1.641,37.009
0min6sec,0,720,0.912,36.893
0min7sec,0,730,-0.408,36.781
0min7sec,0,740,-2.529,36.677
0min7sec,0,750,-8.032,36.609
0min7sec,0,760,-14.609,36.561
0min8sec,0,770,-12.954,36.499
0min6sec,0,780,-9.191,36.398
0min8sec,0,790,-17.621,36.326
0min7sec,0,800,-18.724,36.255
0min7sec,0,810,-19.522,36.186
0min6sec,0,820,-17.904,36.103
0min6sec,0,830,-17.390,36.017
0min6sec,0,840,-16.988,35.929
0min6sec,0,850,-15.380,35.830
0min8sec,0,860,-20.477,35.747
0min7sec,0,870,-20.509,35.652
0min6sec,0,880,-19.527,35.546
0min6sec,0,890,-21.815,35.459
0min6sec,0,900,-20.476,35.369
0min6sec,0,910,-20.373,35.276
0min7sec,0,920,-26.094,35.204
0min9sec,0,930,-35.448,35.185
0min7sec,0,940,-34.859,35.131
0min8sec,0,950,-40.345,35.086
0min10sec,0,960,-83.258,35.235
0min10sec,0,970,-86.506,35.416
0min8sec,0,980,-69.725,35.463
0min8sec,0,990,-73.052,35.539
0min8sec,0,1000,-68.961,35.596
0min7sec,0,1010,-63.641,35.625
0min9sec,0,1020,-70.114,35.672
0min8sec,0,1030,-67.860,35.721
0min8sec,0,1040,-66.059,35.760
0min7sec,0,1050,-60.858,35.767
0min7sec,0,1060,-59.134,35.753
0min8sec,0,1070,-64.590,35.777
0min7sec,0,1080,-63.307,35.800
0min7sec,0,1090,-62.508,35.825
0min6sec,0,1100,-60.087,35.836
0min8sec,0,1110,-63.209,35.853
0min10sec,0,1120,-74.702,35.919
0min8sec,0,1130,-64.605,35.921
0min7sec,0,1140,-62.385,35.919
0min7sec,0,1150,-64.495,35.924
0min9sec,0,1160,-72.173,35.964
0min8sec,0,1170,-63.952,35.971
0min7sec,0,1180,-60.702,35.956
0min7sec,0,1190,-58.765,35.934
0min7sec,0,1200,-56.565,35.900
0min6sec,0,1210,-56.432,35.866
0min6sec,0,1220,-58.047,35.845
0min6sec,0,1230,-57.402,35.827
0min6sec,0,1240,-54.852,35.789
0min6sec,0,1250,-54.332,35.751
0min7sec,0,1260,-54.093,35.710
0min7sec,0,1270,-53.855,35.675
0min6sec,0,1280,-52.838,35.630
0min7sec,0,1290,-52.798,35.583
0min6sec,0,1300,-50.747,35.521
0min6sec,0,1310,-50.467,35.459
0min6sec,0,1320,-49.837,35.396
0min6sec,0,1330,-50.341,35.340
0min7sec,0,1340,-52.728,35.298
0min9sec,0,1350,-67.011,35.338
0min7sec,0,1360,-61.964,35.333
0min6sec,0,1370,-57.390,35.305
0min6sec,0,1380,-54.808,35.248
0min6sec,0,1390,-54.361,35.192
0min7sec,0,1400,-53.789,35.134
0min8sec,0,1410,-57.604,35.096
0min7sec,0,1420,-56.328,35.045
0min7sec,0,1430,-57.967,35.005
0min6sec,0,1440,-56.842,34.950
0min6sec,0,1450,-56.267,34.896
0min7sec,0,1460,-56.561,34.840
0min6sec,0,1470,-56.149,34.783
0min8sec,0,1480,-59.178,34.741
0min7sec,0,1490,-58.013,34.690
0min6sec,0,1500,-57.266,34.628
0min6sec,0,1510,-57.745,34.574
0min6sec,0,1520,-58.086,34.530
0min6sec,0,1530,-56.928,34.473
0min6sec,0,1540,-56.698,34.419
0min6sec,0,1550,-56.019,34.364
0min7sec,0,1560,-56.585,34.311
0min6sec,0,1570,-56.456,34.262
0min6sec,0,1580,-56.325,34.213
0min6sec,0,1590,-56.255,34.166
0min6sec,0,1600,-55.698,34.116
0min6sec,0,1610,-54.852,34.061
0min6sec,0,1620,-54.646,34.007
0min6sec,0,1630,-54.199,33.952
0min6sec,0,1640,-53.848,33.897
0min6sec,0,1650,-53.485,33.842
0min6sec,0,1660,-53.634,33.791
0min6sec,0,1670,-53.166,33.739
0min6sec,0,1680,-52.730,33.686
0min6sec,0,1690,-52.440,33.633
0min6sec,0,1700,-52.083,33.580
0min6sec,0,1710,-52.088,33.529
0min6sec,0,1720,-51.956,33.480
0min6sec,0,1730,-51.897,33.432
0min6sec,0,1740,-52.003,33.388
0min6sec,0,1750,-52.143,33.349
0min6sec,0,1760,-51.540,33.305
0min6sec,0,1770,-51.404,33.262
0min6sec,0,1780,-51.431,33.222
0min6sec,0,1790,-51.130,33.180
0min7sec,0,1800,-51.020,33.136
0min7sec,0,1810,-51.020,33.089
0min6sec,0,1820,-50.588,33.040
0min6sec,0,1830,-51.107,32.999
0min6sec,0,1840,-50.727,32.959
0min7sec,0,1850,-50.086,32.912
0min7sec,0,1860,-50.750,32.874
0min7sec,0,1870,-49.752,32.828
0min7sec,0,1880,-49.783,32.784
0min7sec,0,1890,-50.305,32.749
0min7sec,0,1900,-49.589,32.707
0min6sec,0,1910,-49.031,32.661
0min6sec,0,1920,-49.080,32.619
0min6sec,0,1930,-48.639,32.574
0min6sec,0,1940,-49.002,32.536
0min6sec,0,1950,-48.932,32.498
0min6sec,0,1960,-48.421,32.458
0min6sec,0,1970,-48.422,32.420
0min6sec,0,1980,-48.522,32.385
0min6sec,0,1990,-47.945,32.345
0min6sec,0,2000,-47.869,32.307
0min6sec,0,2010,-48.252,32.274
0min6sec,0,2020,-47.904,32.241
0min6sec,0,2030,-47.591,32.206
0min7sec,0,2040,-48.237,32.175
0min6sec,0,2050,-47.664,32.140
0min6sec,0,2060,-47.350,32.104
0min6sec,0,2070,-47.435,32.071
0min6sec,0,2080,-46.931,32.035
0min6sec,0,2090,-46.695,31.998
0min6sec,0,2100,-46.639,31.961
0min6sec,0,2110,-46.271,31.922
0min6sec,0,2120,-46.014,31.882
0min6sec,0,2130,-45.925,31.844
0min6sec,0,2140,-46.044,31.809
0min6sec,0,2150,-45.909,31.774
0min6sec,0,2160,-45.999,31.741
0min7sec,0,2170,-46.969,31.717
0min7sec,0,2180,-47.705,31.700
0min7sec,0,2190,-47.453,31.685
0min7sec,0,2200,-46.207,31.656
0min7sec,0,2210,-45.830,31.624
0min6sec,0,2220,-46.130,31.598
0min6sec,0,2230,-46.347,31.577
0min7sec,0,2240,-45.866,31.551
0min7sec,0,2250,-46.141,31.529
0min7sec,0,2260,-45.632,31.504
0min7sec,0,2270,-45.807,31.481
0min6sec,0,2280,-45.034,31.454
0min6sec,0,2290,-44.607,31.423
0min6sec,0,2300,-44.350,31.391
0min7sec,0,2310,-44.931,31.365
0min7sec,0,2320,-45.177,31.342
0min7sec,0,2330,-44.916,31.319
0min7sec,0,2340,-45.235,31.297
0min7sec,0,2350,-45.211,31.277
0min7sec,0,2360,-45.069,31.255
0min7sec,0,2370,-44.603,31.229
0min6sec,0,2380,-44.159,31.199
0min7sec,0,2390,-44.450,31.174
0min6sec,0,2400,-44.356,31.150
0min6sec,0,2410,-44.025,31.122
0min6sec,0,2420,-43.889,31.096
0min6sec,0,2430,-43.824,31.070
0min6sec,0,2440,-43.791,31.046
0min6sec,0,2450,-43.617,31.021
0min6sec,0,2460,-43.239,30.994
0min6sec,0,2470,-43.204,30.968
0min6sec,0,2480,-42.984,30.941
0min6sec,0,2490,-42.808,30.913
0min6sec,0,2500,-42.509,30.883
0min6sec,0,2510,-42.464,30.855
0min6sec,0,2520,-42.311,30.825
0min6sec,0,2530,-42.017,30.794
0min6sec,0,2540,-41.776,30.762
0min6sec,0,2550,-41.725,30.732
0min6sec,0,2560,-42.084,30.704
0min6sec,0,2570,-41.550,30.673
0min6sec,0,2580,-41.601,30.644
0min6sec,0,2590,-41.489,30.616
0min6sec,0,2600,-41.400,30.586
0min6sec,0,2610,-41.396,30.559
0min6sec,0,2620,-41.386,30.532
0min6sec,0,2630,-41.179,30.504
0min6sec,0,2640,-41.372,30.479
0min6sec,0,2650,-41.113,30.453
0min6sec,0,2660,-40.837,30.424
0min6sec,0,2670,-40.673,30.395
0min6sec,0,2680,-40.561,30.366
0min6sec,0,2690,-40.705,30.339
0min6sec,0,2700,-40.638,30.314
0min6sec,0,2710,-40.336,30.287
0min6sec,0,2720,-40.312,30.260
0min6sec,0,2730,-40.140,30.232
0min6sec,0,2740,-40.229,30.206
0min6sec,0,2750,-40.375,30.183
0min6sec,0,2760,-40.304,30.160
0min6sec,0,2770,-40.174,30.138
0min6sec,0,2780,-40.090,30.114
0min6sec,0,2790,-39.703,30.088
0min6sec,0,2800,-39.779,30.063
0min6sec,0,2810,-39.624,30.038
0min6sec,0,2820,-39.422,30.011
0min6sec,0,2830,-39.200,29.983
0min6sec,0,2840,-39.180,29.955
0min6sec,0,2850,-39.317,29.931
0min6sec,0,2860,-39.108,29.906
0min6sec,0,2870,-38.941,29.879
0min6sec,0,2880,-38.834,29.853
0min6sec,0,2890,-38.877,29.828
0min6sec,0,2900,-38.777,29.804
0min6sec,0,2910,-38.790,29.780
0min6sec,0,2920,-39.333,29.761
0min8sec,0,2930,-41.494,29.755
0min7sec,0,2940,-40.661,29.738
0min6sec,0,2950,-40.479,29.720
0min6sec,0,2960,-40.152,29.700
0min6sec,0,2970,-40.595,29.681
0min6sec,0,2980,-40.214,29.659
0min6sec,0,2990,-39.892,29.636
0min6sec,0,3000,-39.665,29.611
0min6sec,0,3010,-39.487,29.586
0min6sec,0,3020,-39.478,29.561
0min6sec,0,3030,-39.200,29.535
0min6sec,0,3040,-39.118,29.508
0min6sec,0,3050,-39.127,29.483
0min6sec,0,3060,-39.080,29.458
0min6sec,0,3070,-39.290,29.436
0min6sec,0,3080,-39.297,29.414
0min7sec,0,3090,-39.572,29.395
0min6sec,0,3100,-39.359,29.374
0min6sec,0,3110,-39.307,29.353
0min6sec,0,3120,-39.060,29.331
0min6sec,0,3130,-38.888,29.308
0min6sec,0,3140,-39.014,29.287
0min6sec,0,3150,-38.855,29.265
0min6sec,0,3160,-38.617,29.242
0min6sec,0,3170,-38.498,29.218
0min6sec,0,3180,-38.327,29.193
0min6sec,0,3190,-38.253,29.169
0min6sec,0,3200,-38.220,29.145
0min6sec,0,3210,-38.146,29.122
0min6sec,0,3220,-38.284,29.100
0min6sec,0,3230,-38.254,29.081
0min6sec,0,3240,-38.021,29.059
0min6sec,0,3250,-37.717,29.035
0min6sec,0,3260,-37.757,29.012
0min6sec,0,3270,-38.034,28.992
0min6sec,0,3280,-38.000,28.972
0min6sec,0,3290,-38.047,28.953
0min6sec,0,3300,-38.069,28.935
0min6sec,0,3310,-37.764,28.914
0min6sec,0,3320,-37.728,28.893
0min6sec,0,3330,-37.768,28.874
0min7sec,0,3340,-38.259,28.855
0min6sec,0,3350,-38.046,28.835
0min6sec,0,3360,-37.853,28.813
0min6sec,0,3370,-37.700,28.790
0min6sec,0,3380,-37.627,28.768
0min6sec,0,3390,-37.625,28.747
0min7sec,0,3400,-38.089,28.729
0min7sec,0,3410,-38.094,28.711
0min6sec,0,3420,-37.838,28.692
0min7sec,0,3430,-38.373,28.675
0min6sec,0,3440,-38.492,28.658
0min7sec,0,3450,-38.887,28.646
0min7sec,0,3460,-39.175,28.639
0min7sec,0,3470,-38.303,28.621
0min6sec,0,3480,-38.076,28.602
0min6sec,0,3490,-38.029,28.584
0min6sec,0,3500,-37.733,28.563
0min6sec,0,3510,-38.104,28.546
0min7sec,0,3520,-38.215,28.530
0min6sec,0,3530,-37.974,28.511
0min6sec,0,3540,-37.923,28.491
0min6sec,0,3550,-37.811,28.470
0min6sec,0,3560,-37.705,28.451
0min6sec,0,3570,-37.607,28.430
0min6sec,0,3580,-37.533,28.409
0min6sec,0,3590,-37.778,28.391
0min6sec,0,3600,-37.526,28.372
0min6sec,0,3610,-37.452,28.352
0min6sec,0,3620,-37.528,28.335
0min6sec,0,3630,-37.523,28.317
0min6sec,0,3640,-37.517,28.300
0min6sec,0,3650,-37.213,28.281
0min6sec,0,3660,-37.003,28.260
0min6sec,0,3670,-37.113,28.241
0min6sec,0,3680,-37.001,28.222
0min6sec,0,3690,-37.040,28.203
0min6sec,0,3700,-36.946,28.185
0min6sec,0,3710,-36.958,28.167
0min6sec,0,3720,-36.951,28.150
0min6sec,0,3730,-36.894,28.134
0min6sec,0,3740,-36.917,28.117
0min6sec,0,3750,-36.833,28.101
0min6sec,0,3760,-36.716,28.084
0min6sec,0,3770,-36.615,28.066
0min6sec,0,3780,-36.477,28.048
0min6sec,0,3790,-36.345,28.029
