time,epoch,batch,loss,cost
0min0sec,0,0,10.479,34.886
0min5sec,0,10,135.137,34.154
0min5sec,0,20,120.906,33.497
0min6sec,0,30,119.463,33.006
0min5sec,0,40,121.683,32.486
0min4sec,0,50,114.241,31.867
0min5sec,0,60,105.231,31.343
0min5sec,0,70,102.643,30.829
0min5sec,0,80,94.292,30.345
0min5sec,0,90,96.162,29.779
0min4sec,0,100,90.278,29.230
0min4sec,0,110,87.692,28.692
0min4sec,0,120,81.952,28.205
0min4sec,0,130,78.911,27.721
0min4sec,0,140,77.024,27.236
0min4sec,0,150,75.108,26.744
0min4sec,0,160,72.591,26.247
0min4sec,0,170,67.569,25.812
0min4sec,0,180,63.312,25.424
0min4sec,0,190,61.442,25.041
0min4sec,0,200,58.328,24.680
0min4sec,0,210,54.893,24.358
0min4sec,0,220,52.139,24.065
0min4sec,0,230,49.551,23.797
0min4sec,0,240,47.430,23.551
0min4sec,0,250,46.577,23.300
0min4sec,0,260,44.706,23.065
0min4sec,0,270,42.547,22.852
0min4sec,0,280,40.653,22.654
0min4sec,0,290,38.299,22.469
0min4sec,0,300,36.806,22.297
0min4sec,0,310,35.567,22.130
0min4sec,0,320,34.728,21.964
0min4sec,0,330,32.992,21.812
0min4sec,0,340,31.581,21.668
0min4sec,0,350,30.306,21.531
0min4sec,0,360,28.799,21.402
0min4sec,0,370,27.927,21.274
0min4sec,0,380,27.485,21.146
0min4sec,0,390,26.271,21.027
0min4sec,0,400,24.932,20.922
0min4sec,0,410,23.679,20.829
0min4sec,0,420,23.366,20.732
0min4sec,0,430,23.056,20.628
0min4sec,0,440,21.683,20.543
0min4sec,0,450,21.044,20.462
0min4sec,0,460,20.529,20.382
0min4sec,0,470,20.067,20.304
0min4sec,0,480,19.409,20.228
0min4sec,0,490,18.983,20.153
0min4sec,0,500,18.595,20.080
0min4sec,0,510,18.295,20.006
0min4sec,0,520,17.851,19.933
0min4sec,0,530,17.549,19.860
0min4sec,0,540,17.102,19.792
0min4sec,0,550,16.894,19.722
0min4sec,0,560,16.417,19.656
0min3sec,0,570,16.113,19.592
0min3sec,0,580,15.647,19.533
0min4sec,0,590,15.212,19.476
0min4sec,0,600,14.935,19.421
0min4sec,0,610,14.658,19.365
0min4sec,0,620,14.159,19.313
0min4sec,0,630,13.882,19.263
0min4sec,0,640,13.612,19.213
0min4sec,0,650,13.300,19.161
0min4sec,0,660,12.840,19.119
0min4sec,0,670,12.745,19.071
0min4sec,0,680,12.520,19.024
0min4sec,0,690,12.218,18.976
0min3sec,0,700,12.123,18.926
0min3sec,0,710,11.741,18.880
0min4sec,0,720,11.352,18.838
0min4sec,0,730,11.243,18.796
0min3sec,0,740,10.989,18.753
0min3sec,0,750,10.728,18.713
0min3sec,0,760,10.748,18.670
0min3sec,0,770,10.403,18.630
0min4sec,0,780,10.326,18.589
0min4sec,0,790,10.030,18.550
0min4sec,0,800,9.873,18.513
0min4sec,0,810,9.748,18.475
0min4sec,0,820,9.487,18.440
0min4sec,0,830,9.394,18.405
0min4sec,0,840,9.304,18.369
0min4sec,0,850,9.063,18.336
0min4sec,0,860,8.849,18.304
0min4sec,0,870,8.713,18.274
0min4sec,0,880,8.345,18.248
0min4sec,0,890,8.249,18.222
0min4sec,0,900,8.175,18.196
0min4sec,0,910,8.093,18.169
0min4sec,0,920,7.948,18.142
0min4sec,0,930,7.730,18.118
0min4sec,0,940,7.525,18.095
0min4sec,0,950,7.598,18.067
0min4sec,0,960,7.476,18.040
0min4sec,0,970,7.325,18.014
0min4sec,0,980,7.188,17.987
0min4sec,0,990,7.116,17.961
0min4sec,0,1000,7.070,17.933
0min4sec,0,1010,6.831,17.906
0min4sec,0,1020,6.705,17.881
0min4sec,0,1030,6.473,17.859
0min4sec,0,1040,6.368,17.838
0min4sec,0,1050,6.378,17.814
0min4sec,0,1060,6.188,17.793
0min4sec,0,1070,6.022,17.773
0min4sec,0,1080,6.057,17.750
0min4sec,0,1090,6.012,17.726
0min4sec,0,1100,5.944,17.703
0min4sec,0,1110,5.778,17.681
0min4sec,0,1120,5.667,17.660
0min4sec,0,1130,5.592,17.638
0min4sec,0,1140,5.615,17.614
0min4sec,0,1150,5.503,17.592
0min4sec,0,1160,5.460,17.569
0min4sec,0,1170,5.386,17.548
0min4sec,0,1180,5.213,17.527
0min4sec,0,1190,5.219,17.505
0min4sec,0,1200,5.080,17.487
0min4sec,0,1210,5.058,17.467
0min3sec,0,1220,5.047,17.446
0min4sec,0,1230,5.077,17.422
0min4sec,0,1240,4.966,17.401
0min4sec,0,1250,4.870,17.380
0min4sec,0,1260,4.908,17.357
0min4sec,0,1270,4.823,17.337
0min4sec,0,1280,4.799,17.315
0min4sec,0,1290,4.679,17.296
0min4sec,0,1300,4.603,17.277
0min4sec,0,1310,4.526,17.259
0min4sec,0,1320,4.477,17.241
0min4sec,0,1330,4.333,17.224
