time,epoch,batch,loss,cost
0min1sec,0,0,-106.575,68.686
0min10sec,0,10,493.494,66.358
0min11sec,0,20,370.321,66.026
0min9sec,0,30,562.817,64.956
0min9sec,0,40,530.063,63.821
0min8sec,0,50,621.492,62.338
0min7sec,0,60,673.147,60.841
0min7sec,0,70,602.089,59.487
0min7sec,0,80,605.103,58.216
0min7sec,0,90,586.946,56.998
0min7sec,0,100,605.261,55.679
0min7sec,0,110,610.070,54.264
0min7sec,0,120,573.936,53.006
0min7sec,0,130,551.951,51.817
0min7sec,0,140,524.589,50.702
0min6sec,0,150,507.965,49.606
0min6sec,0,160,486.665,48.611
0min7sec,0,170,462.391,47.671
0min7sec,0,180,439.278,46.814
0min6sec,0,190,421.419,46.006
0min6sec,0,200,395.835,45.307
0min6sec,0,210,382.189,44.645
0min6sec,0,220,370.643,43.987
0min6sec,0,230,357.027,43.369
0min6sec,0,240,340.491,42.806
0min6sec,0,250,318.555,42.352
0min6sec,0,260,303.556,41.943
0min7sec,0,270,294.967,41.545
0min6sec,0,280,283.864,41.184
0min7sec,0,290,267.960,40.890
0min6sec,0,300,267.712,40.535
0min7sec,0,310,258.821,40.201
0min6sec,0,320,251.477,39.875
0min6sec,0,330,251.299,39.528
0min6sec,0,340,242.125,39.198
0min6sec,0,350,231.538,38.904
0min6sec,0,360,230.795,38.588
0min6sec,0,370,222.859,38.299
0min6sec,0,380,216.759,38.029
0min6sec,0,390,210.535,37.768
0min6sec,0,400,202.854,37.529
0min6sec,0,410,193.970,37.326
0min6sec,0,420,187.049,37.143
0min7sec,0,430,184.317,36.955
0min6sec,0,440,183.561,36.744
0min7sec,0,450,178.580,36.553
0min7sec,0,460,172.462,36.378
0min7sec,0,470,168.271,36.209
0min7sec,0,480,166.650,36.038
0min7sec,0,490,161.512,35.879
0min7sec,0,500,152.124,35.759
0min7sec,0,510,144.058,35.680
0min7sec,0,520,142.053,35.586
0min7sec,0,530,141.549,35.481
0min7sec,0,540,139.305,35.372
0min7sec,0,550,136.645,35.254
0min7sec,0,560,134.330,35.137
0min7sec,0,570,130.381,35.036
0min6sec,0,580,127.392,34.929
0min7sec,0,590,123.016,34.846
0min7sec,0,600,122.286,34.754
0min7sec,0,610,122.000,34.653
0min7sec,0,620,119.818,34.553
0min7sec,0,630,117.674,34.454
0min7sec,0,640,116.173,34.351
0min7sec,0,650,113.067,34.259
0min7sec,0,660,109.517,34.172
0min7sec,0,670,104.063,34.112
0min7sec,0,680,100.906,34.064
0min7sec,0,690,102.576,33.980
0min7sec,0,700,99.859,33.903
0min7sec,0,710,98.743,33.820
0min7sec,0,720,97.712,33.734
0min7sec,0,730,94.010,33.665
0min7sec,0,740,92.922,33.598
0min7sec,0,750,92.171,33.519
0min7sec,0,760,89.072,33.458
0min7sec,0,770,88.125,33.394
0min7sec,0,780,87.893,33.329
0min7sec,0,790,87.231,33.253
0min7sec,0,800,86.757,33.173
0min7sec,0,810,85.198,33.101
0min7sec,0,820,83.121,33.030
0min7sec,0,830,80.514,32.969
0min7sec,0,840,75.575,32.925
0min7sec,0,850,72.042,32.898
0min8sec,0,860,70.347,32.870
0min8sec,0,870,69.436,32.841
0min7sec,0,880,71.458,32.795
0min7sec,0,890,69.805,32.751
0min7sec,0,900,69.887,32.704
0min7sec,0,910,69.931,32.647
0min7sec,0,920,70.086,32.589
0min7sec,0,930,68.341,32.532
0min7sec,0,940,67.053,32.478
0min7sec,0,950,66.132,32.420
0min7sec,0,960,65.151,32.365
0min7sec,0,970,64.934,32.312
0min7sec,0,980,64.299,32.254
0min7sec,0,990,64.391,32.190
0min7sec,0,1000,63.419,32.128
0min7sec,0,1010,62.446,32.066
0min7sec,0,1020,62.484,31.997
0min7sec,0,1030,61.937,31.930
0min7sec,0,1040,61.061,31.866
0min7sec,0,1050,59.936,31.802
0min7sec,0,1060,58.176,31.743
0min7sec,0,1070,54.684,31.703
0min8sec,0,1080,47.584,31.690
0min10sec,0,1090,24.861,31.777
0min10sec,0,1100,29.454,31.833
0min10sec,0,1110,31.928,31.882
0min9sec,0,1120,33.964,31.932
0min8sec,0,1130,33.945,31.955
0min10sec,0,1140,26.560,32.017
0min11sec,0,1150,12.177,32.167
0min11sec,0,1160,13.000,32.315
0min10sec,0,1170,18.301,32.437
0min9sec,0,1180,32.411,32.487
0min8sec,0,1190,33.162,32.523
0min8sec,0,1200,34.484,32.547
0min7sec,0,1210,35.798,32.559
0min7sec,0,1220,37.538,32.558
0min6sec,0,1230,39.410,32.537
0min7sec,0,1240,37.703,32.522
0min7sec,0,1250,35.672,32.519
0min7sec,0,1260,37.871,32.492
0min8sec,0,1270,34.301,32.470
0min8sec,0,1280,31.259,32.452
0min9sec,0,1290,25.084,32.461
0min10sec,0,1300,16.247,32.503
0min9sec,0,1310,19.472,32.506
0min8sec,0,1320,17.616,32.512
0min7sec,0,1330,20.000,32.485
0min7sec,0,1340,19.814,32.456
0min7sec,0,1350,17.990,32.430
0min8sec,0,1360,15.326,32.413
0min8sec,0,1370,12.308,32.402
0min8sec,0,1380,10.810,32.393
0min7sec,0,1390,12.337,32.372
0min7sec,0,1400,13.275,32.338
0min7sec,0,1410,14.419,32.294
0min7sec,0,1420,13.572,32.254
0min7sec,0,1430,12.332,32.215
0min7sec,0,1440,11.744,32.177
0min7sec,0,1450,10.061,32.150
0min7sec,0,1460,9.469,32.126
0min7sec,0,1470,9.421,32.100
0min7sec,0,1480,9.061,32.078
0min7sec,0,1490,9.334,32.049
0min7sec,0,1500,9.348,32.021
0min7sec,0,1510,9.738,31.987
0min7sec,0,1520,7.997,31.954
0min7sec,0,1530,6.980,31.925
0min7sec,0,1540,4.471,31.910
0min7sec,0,1550,6.226,31.881
0min7sec,0,1560,6.783,31.844
0min7sec,0,1570,6.524,31.810
0min7sec,0,1580,6.445,31.774
0min7sec,0,1590,6.184,31.739
0min8sec,0,1600,5.621,31.709
0min7sec,0,1610,5.227,31.680
0min7sec,0,1620,5.290,31.651
0min7sec,0,1630,5.300,31.619
0min6sec,0,1640,5.592,31.581
0min7sec,0,1650,4.643,31.547
0min8sec,0,1660,-0.200,31.536
0min8sec,0,1670,-1.536,31.522
0min7sec,0,1680,-0.243,31.492
0min7sec,0,1690,0.289,31.458
0min7sec,0,1700,0.224,31.422
0min7sec,0,1710,-2.683,31.398
0min7sec,0,1720,-4.157,31.376
0min7sec,0,1730,-5.047,31.355
0min8sec,0,1740,-7.647,31.344
0min7sec,0,1750,-8.740,31.334
0min7sec,0,1760,-8.533,31.319
0min6sec,0,1770,-7.922,31.299
0min6sec,0,1780,-7.513,31.276
0min6sec,0,1790,-7.426,31.250
0min7sec,0,1800,-7.742,31.227
0min7sec,0,1810,-9.596,31.209
0min7sec,0,1820,-10.105,31.190
0min7sec,0,1830,-9.894,31.167
0min6sec,0,1840,-9.884,31.142
0min7sec,0,1850,-10.664,31.124
0min7sec,0,1860,-10.940,31.106
0min9sec,0,1870,-16.650,31.114
0min7sec,0,1880,-14.214,31.100
0min6sec,0,1890,-13.520,31.079
0min6sec,0,1900,-13.236,31.055
0min6sec,0,1910,-12.765,31.027
0min6sec,0,1920,-12.835,30.997
0min7sec,0,1930,-13.757,30.973
0min7sec,0,1940,-13.453,30.944
0min7sec,0,1950,-13.544,30.916
0min7sec,0,1960,-13.125,30.885
0min7sec,0,1970,-13.125,30.853
0min7sec,0,1980,-12.770,30.820
0min7sec,0,1990,-12.847,30.787
0min7sec,0,2000,-13.094,30.754
0min7sec,0,2010,-14.352,30.732
0min7sec,0,2020,-14.177,30.708
0min7sec,0,2030,-13.425,30.678
0min7sec,0,2040,-13.499,30.648
0min7sec,0,2050,-13.395,30.616
0min7sec,0,2060,-13.437,30.585
0min7sec,0,2070,-13.816,30.556
0min7sec,0,2080,-14.203,30.528
0min7sec,0,2090,-13.990,30.497
0min7sec,0,2100,-14.267,30.468
0min7sec,0,2110,-14.443,30.442
0min7sec,0,2120,-14.061,30.412
0min7sec,0,2130,-13.770,30.380
0min6sec,0,2140,-13.993,30.350
0min7sec,0,2150,-14.567,30.323
0min6sec,0,2160,-14.061,30.293
0min6sec,0,2170,-14.169,30.262
0min7sec,0,2180,-15.241,30.237
0min6sec,0,2190,-15.271,30.211
0min7sec,0,2200,-15.908,30.186
0min6sec,0,2210,-15.992,30.160
0min7sec,0,2220,-16.694,30.137
0min7sec,0,2230,-16.462,30.111
0min6sec,0,2240,-16.166,30.082
0min7sec,0,2250,-16.873,30.058
0min6sec,0,2260,-16.410,30.031
0min7sec,0,2270,-16.733,30.003
0min6sec,0,2280,-16.354,29.972
0min6sec,0,2290,-16.405,29.943
0min6sec,0,2300,-16.434,29.913
0min6sec,0,2310,-16.250,29.883
0min6sec,0,2320,-16.511,29.854
0min7sec,0,2330,-19.845,29.843
0min6sec,0,2340,-19.218,29.819
0min6sec,0,2350,-18.960,29.793
0min6sec,0,2360,-18.889,29.767
0min7sec,0,2370,-20.277,29.745
0min7sec,0,2380,-20.263,29.719
0min7sec,0,2390,-20.561,29.694
0min6sec,0,2400,-21.169,29.676
0min7sec,0,2410,-22.284,29.662
0min7sec,0,2420,-21.866,29.645
0min7sec,0,2430,-23.819,29.630
0min8sec,0,2440,-24.902,29.619
0min6sec,0,2450,-24.363,29.598
0min6sec,0,2460,-23.835,29.573
0min6sec,0,2470,-23.842,29.548
0min6sec,0,2480,-23.744,29.523
0min6sec,0,2490,-23.630,29.496
0min6sec,0,2500,-23.621,29.471
0min6sec,0,2510,-23.591,29.445
0min6sec,0,2520,-23.511,29.420
0min7sec,0,2530,-24.312,29.397
0min6sec,0,2540,-24.277,29.372
0min6sec,0,2550,-24.189,29.346
0min6sec,0,2560,-24.033,29.320
0min6sec,0,2570,-23.968,29.294
0min6sec,0,2580,-23.904,29.267
0min6sec,0,2590,-23.973,29.241
0min7sec,0,2600,-25.791,29.223
0min7sec,0,2610,-26.933,29.208
0min6sec,0,2620,-26.193,29.184
0min6sec,0,2630,-26.463,29.164
0min6sec,0,2640,-26.370,29.142
0min7sec,0,2650,-27.968,29.125
0min7sec,0,2660,-28.691,29.108
0min7sec,0,2670,-29.800,29.094
0min7sec,0,2680,-30.438,29.078
0min6sec,0,2690,-30.118,29.059
0min7sec,0,2700,-30.507,29.043
0min7sec,0,2710,-31.434,29.025
