time,epoch,batch,loss,cost
0min0sec,0,0,42.651,37.465
1min3sec,0,100,73.604,34.658
1min7sec,0,200,134.449,34.391
0min45sec,0,300,116.216,30.865
0min41sec,0,400,88.895,27.713
0min41sec,0,500,70.078,25.646
0min41sec,0,600,55.565,24.223
0min42sec,0,700,47.936,23.138
0min40sec,0,800,40.417,22.274
0min40sec,0,900,35.623,21.556
0min40sec,0,1000,31.492,20.969
0min40sec,0,1100,28.444,20.475
0min40sec,0,1200,25.835,20.046
0min40sec,0,1300,23.488,19.666
0min40sec,0,1400,21.492,19.334
0min41sec,0,1500,19.920,19.041
0min40sec,0,1600,18.504,18.786
0min40sec,0,1700,17.263,18.566
0min40sec,0,1800,15.802,18.366
0min41sec,0,1900,14.700,18.175
0min40sec,0,2000,13.850,18.006
0min40sec,0,2100,13.004,17.841
0min40sec,0,2200,12.187,17.696
0min40sec,0,2300,11.329,17.569
0min40sec,0,2400,10.778,17.438
0min40sec,0,2500,10.299,17.313
0min40sec,0,2600,9.787,17.199
0min40sec,0,2700,9.218,17.097
0min44sec,0,2800,8.379,17.008
0min42sec,0,2900,8.143,16.917
0min41sec,0,3000,7.790,16.824
0min40sec,0,3100,7.460,16.735
0min42sec,0,3200,6.575,16.657
0min42sec,0,3300,6.244,16.578
0min42sec,0,3400,5.883,16.507
0min42sec,0,3500,5.622,16.434
0min40sec,0,3600,5.350,16.365
0min42sec,0,3700,5.101,16.305
0min43sec,0,3800,4.936,16.242
0min41sec,0,3900,4.731,16.182
0min40sec,0,4000,4.493,16.121
0min40sec,0,4100,4.279,16.067
0min41sec,0,4200,4.120,16.012
0min41sec,0,4300,3.887,15.958
0min40sec,0,4400,3.781,15.907
0min40sec,0,4500,3.559,15.858
0min42sec,0,4600,3.118,15.819
0min40sec,0,4700,2.979,15.773
0min40sec,0,4800,2.813,15.727
0min40sec,0,4900,2.665,15.682
0min40sec,0,5000,2.533,15.638
0min41sec,0,5100,2.417,15.596
0min40sec,0,5200,2.216,15.562
0min41sec,0,5300,2.102,15.529
0min40sec,0,5400,2.036,15.494
0min40sec,0,5500,1.993,15.457
0min40sec,0,5600,1.677,15.422
0min40sec,0,5700,1.651,15.387
0min40sec,0,5800,1.392,15.355
0min41sec,0,5900,0.989,15.326
0min40sec,0,6000,0.699,15.300
0min40sec,0,6100,0.644,15.267
0min40sec,0,6200,0.599,15.236
0min40sec,0,6300,0.565,15.204
0min41sec,0,6400,0.260,15.179
0min40sec,0,6500,0.146,15.157
0min40sec,0,6600,0.071,15.130
0min40sec,0,6700,0.003,15.102
0min48sec,0,6800,-1.533,15.094
0min42sec,0,6900,-3.460,15.087
0min40sec,0,7000,-3.498,15.072
0min41sec,0,7100,-3.967,15.057
0min40sec,0,7200,-4.441,15.041
0min40sec,0,7300,-4.470,15.021
0min40sec,0,7400,-4.560,15.001
0min42sec,0,7500,-7.508,15.011
0min40sec,0,7600,-8.226,15.001
0min40sec,0,7700,-8.168,14.982
0min40sec,0,7800,-8.280,14.964
0min40sec,0,7900,-8.379,14.946
0min40sec,0,8000,-8.285,14.925
0min41sec,0,8100,-8.218,14.904
0min42sec,0,8200,-8.129,14.884
0min42sec,0,8300,-8.057,14.864
0min43sec,0,8400,-7.973,14.845
0min43sec,0,8500,-8.028,14.829
0min40sec,0,8600,-8.025,14.809
0min40sec,0,8700,-8.050,14.793
0min40sec,0,8800,-7.962,14.775
0min40sec,0,8900,-7.996,14.757
0min39sec,0,9000,-7.945,14.740
0min40sec,0,9100,-7.895,14.720
0min40sec,0,9200,-7.827,14.701
0min41sec,0,9300,-7.781,14.684
0min41sec,0,9400,-7.697,14.667
0min40sec,0,9500,-7.641,14.649
0min41sec,0,9600,-8.089,14.638
0min43sec,0,9700,-9.980,14.639
0min41sec,0,9800,-10.435,14.633
0min40sec,0,9900,-10.377,14.619
4min2sec,1,0,-86.854,13.593
0min40sec,1,100,-101.978,13.270
0min40sec,1,200,-95.895,13.204
0min40sec,1,300,-102.533,13.296
0min40sec,1,400,-108.865,13.351
0min40sec,1,500,-107.558,13.328
0min40sec,1,600,-102.632,13.277
0min41sec,1,700,-101.036,13.246
0min40sec,1,800,-101.972,13.234
0min41sec,1,900,-102.211,13.244
0min40sec,1,1000,-105.846,13.272
